# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_pacdm          15:(.)xa_pacdr           16:(.)rho_pacdr          17:(.)p_pacdr            18:(.)nsub_pacdr         19:(.)N_pacdr            20:(.)w_pacdr            21:(.)cs2_pacdr       22:(.)Gamma_pacdr [1/Mpc]    23:(.)dx_pacdr           24:(.)ddx_pacdr          25:(.)dw_pacdr           26:(.)ddw_pacdr          27:(.)dcs2_pacdr         28:(.)dGamma_pacdr       29:(.)rho_lambda         30:(.)rho_ur             31:(.)rho_crit           32:(.)rho_tot            33:(.)p_tot              34:(.)p_tot_prime        35:gr.fac. D             36:gr.fac. f          
       5.200814766806e+02       1.237084156149e-03       4.650265782164e+02       1.622926080510e+00       1.329893454596e+04       2.552179484612e+01       6.929828451488e+06       2.202679098904e+02       2.028624250271e-01       3.523626876374e-01       1.796260138595e+00       4.752984673545e-02       1.492027653867e-02       9.454000729446e-02       1.919087316057e+01       4.607153392329e-02       1.535713524000e-02       6.555994015409e-11       9.999998435232e-01       3.333324057664e-01       3.333285310460e-01       3.076254158274e+04       1.919059668030e+01       1.919468393098e+01       1.162416137923e-05      -1.808889221096e-04       2.273888112392e-04      -1.877896135311e+01       5.028897389097e-08       9.426237329922e-02       2.633889062801e+00       2.633889062801e+00       1.293189609318e-01      -1.613467551743e-03       2.925558153339e-03       8.962777327066e-01 
       5.145103777169e+02       1.258869885793e-03       4.684884682629e+02       1.595710808027e+00       1.329547265591e+04       2.579089234788e+01       6.853954130775e+06       2.215830460777e+02       1.943250203215e-01       3.411813204411e-01       1.739260220912e+00       4.555836149559e-02       1.428437124083e-02       9.154001162696e-02       1.939826535678e+01       4.413262836065e-02       1.471084195218e-02       5.237646246015e-11       9.999998708925e-01       3.333325591206e-01       3.333292848931e-01       2.511218267791e+04       1.939802975863e+01       1.940156129885e+01       9.822682647690e-06      -1.549088993696e-04       1.942019657910e-04      -1.898214322646e+01       5.028897389097e-08       9.029536940847e-02       2.546292982855e+00       2.546292982855e+00       1.238686261474e-01      -1.536011280159e-03       2.953895056605e-03       8.972628432831e-01 
       5.089988416912e+02       1.281027096183e-03       4.719717453412e+02       1.568963293020e+00       1.329198937883e+04       2.606278346585e+01       6.778899186977e+06       2.229022709877e+02       1.861469097488e-01       3.303547665572e-01       1.684069056063e+00       4.366918219904e-02       1.367543090849e-02       8.863521347701e-02       1.960789924274e+01       4.227532081698e-02       1.409174634794e-02       4.175077878122e-11       9.999998937120e-01       3.333326885666e-01       3.333299280128e-01       2.045469303919e+04       1.960769892919e+01       1.961074338255e+01       8.281661411731e-06      -1.323559046275e-04       1.654842248357e-04      -1.918757653983e+01       5.028897389097e-08       8.649531569433e-02       2.461645814846e+00       2.461645814846e+00       1.186478687818e-01      -1.462282837403e-03       2.982537878265e-03       8.982395981989e-01 
       5.035462317912e+02       1.303561958860e-03       4.754765162579e+02       1.542675225861e+00       1.328848460792e+04       2.633749648816e+01       6.704654835141e+06       2.242255690316e+02       1.783129725226e-01       3.198717668539e-01       1.630629247705e+00       4.185885970957e-02       1.309231592261e-02       8.582259198449e-02       1.981979898762e+01       4.049617731125e-02       1.349870407461e-02       3.320574795494e-11       9.999999126954e-01       3.333327975838e-01       3.333304754242e-01       1.662406234402e+04       1.981962905806e+01       1.982224758227e+01       6.966479040682e-06      -1.128243368620e-04       1.406914480780e-04      -1.939528624721e+01       5.028897389097e-08       8.285518610836e-02       2.379846852484e+00       2.379846852484e+00       1.136470225852e-01      -1.392102271095e-03       3.011489921953e-03       8.992080456744e-01 
       4.981519180133e+02       1.326480746290e-03       4.790028883595e+02       1.516838450644e+00       1.328495823582e+04       2.661505997751e+01       6.631212384134e+06       2.255529244992e+02       1.708087242100e-01       3.097214194806e-01       1.578885220828e+00       4.012408973165e-02       1.253393473166e-02       8.309922214884e-02       2.003398902891e+01       3.879190837172e-02       1.293061889458e-02       2.634945086310e-11       9.999999284516e-01       3.333328891859e-01       3.333309403021e-01       1.348051096312e+04       2.003384520302e+01       2.003609216461e+01       5.846651595252e-06      -9.594991679410e-05       1.193373721190e-04      -1.960529749550e+01       5.028897389097e-08       7.936825029128e-02       2.300798885351e+00       2.300798885351e+00       1.088568281710e-01      -1.325298344669e-03       3.040754526899e-03       9.001682340783e-01 
       4.928152770894e+02       1.349789833513e-03       4.825509695363e+02       1.491444962217e+00       1.328141015464e+04       2.689550277367e+01       6.558563235650e+06       2.268843215609e+02       1.636202899515e-01       2.998931685298e-01       1.528783163958e+00       3.846170672152e-02       1.199924182651e-02       8.046227178725e-02       2.025049407452e+01       3.715936295581e-02       1.238644066786e-02       2.086069222338e-11       9.999999414993e-01       3.333329659767e-01       3.333313341755e-01       1.090660910849e+04       2.025037262272e+01       2.025229622835e+01       4.895403550378e-06      -8.140638195506e-05       1.009885964379e-04      -1.981763563342e+01       5.028897389097e-08       7.602806112898e-02       2.224408075322e+00       2.224408075322e+00       1.042684158989e-01      -1.261708113831e-03       3.070335068320e-03       9.011202119174e-01 
       4.875356924149e+02       1.373495699829e-03       4.861208682263e+02       1.466486903267e+00       1.327784025595e+04       2.717885399594e+01       6.486698883214e+06       2.282197442704e+02       1.567343788066e-01       2.903767930603e-01       1.480270973197e+00       3.686867805433e-02       1.148723580052e-02       7.790899858929e-02       2.046933910498e+01       3.559552262569e-02       1.186516341838e-02       1.647683601397e-11       9.999999522789e-01       3.333330302003e-01       3.333316671082e-01       8.803926742906e+03       2.046923678540e+01       2.047087967052e+01       4.089276260154e-06      -6.890232910477e-05       8.525985661296e-05      -2.003232622016e+01       5.028897389097e-08       7.282844283221e-02       2.150583837454e+00       2.150583837454e+00       9.987328947622e-02      -1.201176523639e-03       3.100234957804e-03       9.020640278250e-01 
       4.823125539777e+02       1.397604930480e-03       4.897126934188e+02       1.441956561468e+00       1.327424843076e+04       2.746514304565e+01       6.415610911203e+06       2.295591765667e+02       1.501382591804e-01       2.811623964672e-01       1.433298198036e+00       3.534209843668e-02       1.099695749138e-02       7.543674726505e-02       2.069054937575e+01       3.409749596874e-02       1.136582348065e-02       1.298362228165e-11       9.999999611638e-01       3.333330837864e-01       3.333319478632e-01       7.090148436504e+03       2.069046337733e+01       2.069186315290e+01       3.407769529870e-06      -5.817821304094e-05       7.180958707935e-05      -2.024939503361e+01       5.028897389097e-08       6.976347951801e-02       2.079238725161e+00       2.079238725161e+00       9.566331024918e-02      -1.143556025214e-03       3.130457643703e-03       9.029997305520e-01 
       4.771452582877e+02       1.422124218355e-03       4.933265546584e+02       1.417846366683e+00       1.327063456952e+04       2.775439960869e+01       6.345290993883e+06       2.309026022765e+02       1.438197352829e-01       2.722403961902e-01       1.387815988891e+00       3.387918455415e-02       1.052748820110e-02       7.304294678372e-02       2.091415041958e+01       3.266251325260e-02       1.088749772357e-02       1.020666233075e-11       9.999999684696e-01       3.333331283900e-01       3.333321840518e-01       5.696594519126e+03       2.091407831084e+01       2.091526806942e+01       2.833014577685e-06      -4.900350815043e-05       6.033577274772e-05      -2.046886807823e+01       5.028897389097e-08       6.682750427154e-02       2.010288319515e+00       2.010288319515e+00       9.163068215386e-02      -1.088706211126e-03       3.161006611527e-03       9.039273689582e-01 
       4.720332083067e+02       1.447060365783e-03       4.969625620490e+02       1.394148888223e+00       1.326699856213e+04       2.804665365803e+01       6.275730894443e+06       2.322500051167e+02       1.377671245809e-01       2.636015137481e-01       1.343777046298e+00       3.247726994391e-02       1.007794799104e-02       7.072510769989e-02       2.114016804902e+01       3.128792130505e-02       1.042930184825e-02       8.004352277443e-12       9.999999744626e-01       3.333331654272e-01       3.333323822683e-01       4.566096399503e+03       2.114010773199e+01       2.114111651449e+01       2.349476613530e-06      -4.117403661583e-05       5.057208617851e-05      -2.069077159262e+01       5.028897389097e-08       6.401508866842e-02       1.943651122533e+00       1.943651122533e+00       8.776793730008e-02      -1.036493468533e-03       3.191885384350e-03       9.048469919996e-01 
       4.669758133799e+02       1.472420286290e-03       5.006208262572e+02       1.370856832166e+00       1.326334029792e+04       2.834193545629e+01       6.206922464053e+06       2.336013686966e+02       1.319692361966e-01       2.552367650896e-01       1.301135571727e+00       3.113380008307e-02       9.647494048685e-03       6.848081956457e-02       2.136862835894e+01       2.997117860924e-02       9.990388756892e-03       6.261982383417e-12       9.999999793668e-01       3.333331961064e-01       3.333325482113e-01       3.651179841863e+03       2.136857802800e+01       2.136943125264e+01       1.943685232733e-06      -3.450946500367e-05       4.228430472945e-05      -2.091513205674e+01       5.028897389097e-08       6.132103273788e-02       1.879248454297e+00       1.879248454297e+00       8.406792216142e-02      -9.867906492236e-04       3.223097523209e-03       9.057586487210e-01 
       4.619724891674e+02       1.498211006383e-03       5.043014585169e+02       1.347963038723e+00       1.325965966566e+04       2.864027555828e+01       6.138857640923e+06       2.349566765200e+02       1.264153502172e-01       2.471374512502e-01       1.259847219951e+00       2.984632768354e-02       9.235319123199e-03       6.630774841850e-02       2.159955772919e+01       2.870985060513e-02       9.569946989739e-03       4.886852090125e-12       9.999999833701e-01       3.333332214563e-01       3.333326867927e-01       2.912515347675e+03       2.159951583422e+01       2.160023568945e+01       1.603990813956e-06      -2.885096902245e-05       3.526700014457e-05      -2.114197619885e+01       5.028897389097e-08       5.874035534836e-02       1.817004353763e+00       1.817004353763e+00       8.052378434581e-02      -9.394767557328e-04       3.254646627511e-03       9.066623882473e-01 
       4.570226575767e+02       1.524439667438e-03       5.080045706325e+02       1.325460479659e+00       1.325595655354e+04       2.894170481364e+01       6.071528449375e+06       2.363159119881e+02       1.210951978742e-01       2.392951493058e-01       1.219869052933e+00       2.861250818484e-02       8.840650026878e-03       6.420363436487e-02       2.183298282727e+01       2.750160518874e-02       9.167199227409e-03       3.804228835102e-12       9.999999866300e-01       3.333332423506e-01       3.333328022355e-01       2.317599623052e+03       2.183294804092e+01       2.183355384405e+01       1.320345122614e-06      -2.405906454408e-05       2.934049142215e-05      -2.137133100205e+01       5.028897389097e-08       5.626828499775e-02       1.756845483138e+00       1.756845483138e+00       7.712895992264e-02      -8.944366427417e-04       3.286536335456e-03       9.075582597722e-01 
       4.521257466958e+02       1.551113527548e-03       5.117302749832e+02       1.303342255768e+00       1.325223084919e+04       2.924625436940e+01       6.004926998926e+06       2.376790584014e+02       1.159989425572e-01       2.317017036131e-01       1.181159495165e+00       2.743009543638e-02       8.462746199687e-03       6.216628921921e-02       2.206893061113e+01       2.634420840059e-02       8.781400855877e-03       2.954013063743e-12       9.999999892779e-01       3.333332595289e-01       3.333328981608e-01       1.839636459164e+03       2.206890179975e+01       2.206941032314e+01       1.084104349519e-06      -2.001160152250e-05       2.434805046736e-05      -2.160322371071e+01       5.028897389097e-08       5.390025099120e-02       1.698701035672e+00       1.698701035672e+00       7.387716128274e-02      -8.515607330250e-04       3.318770324446e-03       9.084463125506e-01 
